price,Brand,Movement,Case Size,Case Thickness,Case Shape,Case Material,Glass Material,Strap Material,Clasp Type,Gender,Water Resistance (M),Warranty Period,Country of Origin,Power Reserve,Jewels,Interchangeable Strap,Bezel,Limited Edition,Frequency (bph),Case Material Coating,precious_stone_on_Case,precious_stone_on_Dial,precious_stone_on_Bracelet,precious_stone_on_Crown,precious_stone_on_Clasp,precious_stone_on_Bezel,precious_stone_on_Lugs,feature_Power Reserve Indicator,feature_Date,feature_Perpetual Calendar,feature_Retrograde,feature_Year,feature_Day-Night Indicator,feature_Small Seconds,feature_Month,feature_Moon Phase,feature_Tourbillon,feature_Dual Time,feature_Jumping Hours
590400,Omega,Automatic,41.0,10.8,Round,Steel,Sapphire Crystal,Steel,Butterfly,Men,30.0,5.0,Switzerland,55.0,0.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1024900,Omega,Automatic,41.0,10.8,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Men,30.0,5.0,Switzerland,55.0,0.0,0,No Bezel,0,25200.0,No coating,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2500000,Jacob & Co.,Automatic,43.0,14.0,Round,Titanium,Sapphire Crystal,Rubber,Others,Men,200.0,2.0,Switzerland,48.0,27.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1041600,Breitling,Automatic,44.0,14.4,Round,G-S Hybrid,Sapphire Crystal,Rubber,Folding,Men,200.0,5.0,Switzerland,70.0,47.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
641700,Breitling,Automatic,42.0,12.5,Round,G-S Hybrid,Sapphire Crystal,Rubber,Folding,Men,300.0,2.0,Switzerland,38.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734700,Breitling,SuperQuartz™,32.0,8.5,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Butterfly,Women,100.0,2.0,Switzerland,41.85008,0.0,0,No Bezel,0,28800.0,No coating,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
171000,Tutima Glashütte,Automatic,44.0,13.0,Round,Titanium,Sapphire Crystal,Rubber,Folding,Men,500.0,2.0,Germany,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
202500,Tutima Glashütte,Automatic,44.0,13.0,Round,Titanium,Sapphire Crystal,Titanium,Folding,Men,500.0,2.0,Germany,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
175500,Tutima Glashütte,Automatic,44.0,13.0,Round,Ceramic,Sapphire Crystal,Rubber,Folding,Men,500.0,2.0,Germany,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
198000,Tutima Glashütte,Automatic,44.0,13.0,Round,Ceramic,Sapphire Crystal,Steel,Folding,Men,500.0,2.0,Germany,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160500,Tutima Glashütte,Automatic,44.0,13.0,Round,Steel,Sapphire Crystal,Rubber,Folding,Men,500.0,2.0,Germany,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
183000,Tutima Glashütte,Automatic,44.0,13.0,Round,Steel,Sapphire Crystal,Steel,Folding,Men,500.0,2.0,Germany,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
183000,Tutima Glashütte,Automatic,40.0,12.5,Round,Steel,Sapphire Crystal,Steel,Folding,Men,500.0,2.0,Germany,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
198000,Tutima Glashütte,Automatic,40.0,12.5,Round,Steel,Sapphire Crystal,Steel,Folding,Men,500.0,2.0,Germany,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160500,Tutima Glashütte,Automatic,40.0,12.5,Round,Steel,Sapphire Crystal,Rubber,Folding,Men,500.0,2.0,Germany,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
184500,Tutima Glashütte,Automatic,40.0,12.5,Round,Steel,Sapphire Crystal,Rubber,Folding,Men,500.0,2.0,Germany,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
175500,Tutima Glashütte,Automatic,43.0,12.9,Tonneau,Titanium,Sapphire Crystal,Titanium,Folding,Men,300.0,2.0,Germany,38.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
288000,Tutima Glashütte,Automatic,43.0,15.8,Tonneau,Titanium,Sapphire Crystal,Leather,Folding,Men,200.0,2.0,Germany,48.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
288000,Tutima Glashütte,Automatic,43.0,15.8,Tonneau,Titanium,Sapphire Crystal,Rubber,Folding,Men,200.0,2.0,Germany,48.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
220500,Tutima Glashütte,Automatic,41.0,13.0,Round,Steel,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Germany,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
324000,Tutima Glashütte,Automatic,41.0,13.0,Round,Steel,Sapphire Crystal,Others,Folding,Men,200.0,2.0,Germany,48.0,25.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
324000,Tutima Glashütte,Automatic,41.0,13.0,Round,Steel,Sapphire Crystal,Leather,Folding,Men,200.0,2.0,Germany,48.0,25.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
324000,Tutima Glashütte,Automatic,41.0,16.0,Round,Steel,Sapphire Crystal,Others,Folding,Men,200.0,2.0,Germany,48.0,25.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
139500,Tutima Glashütte,Automatic,41.0,13.0,Round,Steel,Sapphire Crystal,Leather,Folding,Men,100.0,2.0,Germany,38.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
139500,Tutima Glashütte,Automatic,41.0,13.0,Round,Steel,Sapphire Crystal,Leather,Tang,Men,100.0,2.0,Germany,38.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
166500,Tutima Glashütte,Automatic,41.0,13.0,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Germany,38.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
151500,Tutima Glashütte,Automatic,41.0,13.0,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Germany,38.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
711000,Tutima Glashütte,Manual Winding,43.0,11.2,Round,Steel,Sapphire Crystal,Leather,Folding,Men,50.0,2.0,Germany,65.0,20.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
261000,Tutima Glashütte,Automatic,42.0,13.0,Cushion,Steel,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Germany,38.0,25.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
479000,Breitling,Automatic,46.0,14.9,Round,Steel,Sapphire Crystal,Rubber,Folding,Men,200.0,5.0,Switzerland,70.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1200000,Jaeger-LeCoultre,Automatic,34.0,8.814620000000003,Round,Steel,Sapphire Crystal,Steel,Folding,Women,30.0,2.0,Switzerland,38.0,30.0,0,No Bezel,0,28800.0,No coating,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43920,Zeppelin,Automatic,42.0,14.0,Round,Steel,Mineral Crystal,Leather,Others,Men,50.0,2.0,Germany,53.906,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
86000,Maurice Lacroix,Quartz,40.0,11.0,Round,Others,Sapphire Crystal,Rubber,Tang,Men,100.0,5.0,Switzerland,62.63472,0.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43920,Zeppelin,Automatic,42.0,14.0,Round,Steel,Mineral Crystal,Leather,Others,Men,50.0,2.0,Germany,55.282,24.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
183100,Rado,Automatic,38.0,12.3,Oval,Steel,Sapphire Crystal,Steel,Others,Unisex,100.0,5.0,Switzerland,80.0,0.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
132200,Rado,Automatic,38.0,12.1,Oval,Steel,Sapphire Crystal,Steel,Others,Unisex,100.0,5.0,Switzerland,80.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
94500,Frederique Constant,Automatic,30.4,9.71,Rectangular,Steel,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
430000,Oris,Manual Winding,38.0,12.7,Round,Steel,Sapphire Crystal,Leather,Butterfly,Men,50.0,2.0,Switzerland,120.0,27.0,1,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2500000,Jacob & Co.,Automatic,43.0,14.0,Round,Titanium,Sapphire Crystal,Rubber,Others,Men,200.0,2.0,Switzerland,48.0,27.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
336000,Nomos Glashutte,Automatic,38.5,7.1,Round,Steel,Sapphire Crystal,Leather,Winged Clasp,Men,50.0,2.0,Germany,43.0,27.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
440000,Bell & Ross,Automatic,41.0,15.25,Round,Steel,Sapphire Crystal,Leather,Folding,Men,100.0,2.0,Switzerland,42.0,37.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
360000,Bell & Ross,Automatic,41.0,11.5,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,100.0,2.0,Switzerland,54.0,25.0,0,Bi-directional Rotating Bezel,1,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
310000,Bell & Ross,Automatic,41.0,12.0,Round,Steel,Sapphire Crystal,Leather,Folding,Men,100.0,2.0,Switzerland,54.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
330000,Bell & Ross,Automatic,41.0,11.5,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,100.0,2.0,Switzerland,54.0,25.0,0,Bi-directional Rotating Bezel,1,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
360000,Bell & Ross,Automatic,41.0,11.5,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Switzerland,54.0,25.0,0,Bi-directional Rotating Bezel,1,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
450000,Bell & Ross,Automatic,41.0,14.618490000000007,Round,Steel,Sapphire Crystal,Leather,Folding,Men,100.0,2.0,Switzerland,42.0,37.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
216100,Rado,Automatic,38.0,9.7,Square,Ceramic,Sapphire Crystal,Leather,Others,Women,50.0,5.0,Switzerland,79.08456,0.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050000,Hublot,Automatic,38.0,10.24620333333335,Round,Titanium,Sapphire Crystal,Rubber,Others,Men,50.0,2.0,Switzerland,42.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1040000,Jaeger-LeCoultre,Automatic,42.0,13.92,Round,Steel,Sapphire Crystal,Rubber,Folding,Men,200.0,2.0,Switzerland,70.0,32.0,1,Internal Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
177300,Rado,Automatic,44.0,13.1,Round,Titanium,Sapphire Crystal,Titanium,Others,Men,100.0,5.0,Switzerland,79.688,0.0,0,No Bezel,1,36000.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
65000,Seiko,Solar Powered,41.4,13.0,Round,Steel,Sapphire Crystal,Steel,Folding,Men,100.0,2.0,Japan,49.41,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
248600,Frederique Constant,Quartz,30.0,7.663880000000026,Round,Steel,Sapphire Crystal,Steel,Others,Women,30.0,2.0,Switzerland,33.378560000000135,1.0,0,No Bezel,0,21600.0,No coating,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
825552,Carl F. Bucherer,Automatic,43.0,14.45,Round,Steel,Sapphire Crystal,Rubber,Folding,Men,30.0,2.0,Switzerland,42.0,29.0,1,No Bezel,0,28800.0,DLC,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
911792,Carl F. Bucherer,Automatic,41.0,14.15,Round,Steel,Sapphire Crystal,Rubber,Folding,Men,30.0,2.0,Switzerland,42.0,47.0,1,No Bezel,0,28800.0,DLC,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
809676,Carl F. Bucherer,Automatic,42.5,14.43,Round,Steel,Sapphire Crystal,Rubber,Folding,Men,30.0,2.0,Switzerland,40.0,47.0,1,No Bezel,1,28800.0,DLC,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
128000,Titoni,Automatic,40.5,9.3,Round,Steel,Sapphire Crystal,Steel,Butterfly,Men,50.0,2.0,Switzerland,40.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3790000,Zenith,Automatic,41.0,13.6,Round,Gold,Sapphire Crystal,Gold,Folding,Unisex,100.0,2.0,Switzerland,60.0,35.0,0,No Bezel,0,36000.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1690000,Zenith,Automatic,41.0,13.6,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Folding,Unisex,100.0,2.0,Switzerland,60.0,35.0,0,No Bezel,0,36000.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1090000,Zenith,Automatic,41.0,11.6,Octagon,Steel,Sapphire Crystal,Steel,Folding,Unisex,100.0,2.0,Switzerland,60.0,26.0,1,No Bezel,0,36000.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297000,Favre Leuba,Automatic,43.0,14.121140000000013,Round,Steel,Sapphire Crystal,Leather,Tang,Men,100.0,5.0,Switzerland,48.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
297000,Favre Leuba,Automatic,43.0,14.14230000000002,Round,Steel,Sapphire Crystal,Leather,Others,Men,100.0,5.0,Switzerland,48.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
297000,Favre Leuba,Automatic,43.0,14.145040000000014,Round,Steel,Sapphire Crystal,Leather,Folding,Men,100.0,5.0,Switzerland,48.0,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41200,Maserati,Automatic,44.0,13.0,Round,Steel,Others,Steel,Others,Men,100.0,2.0,China,42.192,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35200,Maserati,Quartz,44.0,11.4,Round,Steel,Mineral Crystal,Steel,Others,Men,100.0,2.0,China,39.30304000000002,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26400,Maserati,Quartz,44.0,11.4,Round,Steel,Mineral Crystal,G-S Hybrid,Others,Men,100.0,2.0,China,39.10904000000002,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28000,Maserati,Quartz,45.0,12.0,Round,Steel,Mineral Crystal,Steel,Others,Men,100.0,2.0,China,42.70879999999998,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2300000,Jacob & Co.,Manual Winding,44.0,12.3,Round,Titanium,Sapphire Crystal,Rubber,Others,Men,50.0,2.0,Switzerland,48.0,21.0,0,No Bezel,1,28800.0,DLC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368000,Favre Leuba,Automatic,44.0,14.724606666666713,Cushion,Steel,Sapphire Crystal,Leather,Tang,Men,200.0,5.0,Switzerland,48.0,0.0,0,Unidirectional Rotating Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
545900,Omega,Automatic,42.0,13.6,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,300.0,5.0,Switzerland,55.0,35.0,0,Unidirectional Rotating Bezel,0,25200.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
846300,Breitling,Automatic,43.0,13.69,Round,Steel,Sapphire Crystal,Steel,Butterfly,Men,30.0,5.0,Switzerland,70.0,47.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6120000,Bovet,Manual Winding,42.0,11.6,Round,Gold,Sapphire Crystal,Leather,Tang,Men,30.0,5.0,Switzerland,120.0,37.0,0,No Bezel,1,21600.0,No coating,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
176400,Frederique Constant,Quartz,33.0,7.812060000000015,Round,G-S Hybrid,Sapphire Crystal,G-S Hybrid,Others,Women,30.0,2.0,Switzerland,35.74672000000008,0.0,0,No Bezel,0,21600.0,PVD,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
99900,Frederique Constant,Quartz,31.0,7.894640000000011,Round,Steel,Sapphire Crystal,Steel,Others,Women,50.0,2.0,Switzerland,32.98024000000015,0.0,0,No Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
651000,IWC,Automatic,40.0,11.1,Round,Steel,Sapphire Crystal,Leather,Tang,Men,30.0,2.0,Switzerland,50.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2128000,IWC,Automatic,40.0,12.7,Round,Steel,Sapphire Crystal,Leather,Folding,Men,50.0,2.0,Switzerland,60.0,46.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0
823100,Breitling,Automatic,46.0,13.95,Round,Steel,Sapphire Crystal,Leather,Folding,Men,30.0,5.0,Switzerland,70.0,47.0,0,Bi-directional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
30000,Seiko,Automatic,42.5,13.4,Round,Steel,Hardlex Crystal,Steel,Others,Men,100.0,2.0,Japan,41.0,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2310000,Jacob & Co.,Manual Winding,42.0,13.5,Round,Gold,Sapphire Crystal,Leather,Tang,Men,50.0,2.0,Switzerland,50.0,18.0,0,No Bezel,1,28800.0,No coating,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
66500,Tissot,Quartz,45.0,11.76,Round,Steel,Sapphire Crystal,Silicone,Tang,Men,100.0,2.0,Switzerland,66.84231999999994,0.0,0,No Bezel,1,28800.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
600000,Others,Automatic,44.0,15.8,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,100.0,2.0,Switzerland,42.0,26.0,0,Unidirectional Rotating Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99000,Edox,Quartz,43.0,12.0,Dodecagon,Steel,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,43.828879999999984,0.0,0,Unidirectional Rotating Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
95000,Edox,Quartz,43.0,12.0,Dodecagon,Steel,Sapphire Crystal,Steel,Tang,Men,200.0,2.0,Switzerland,42.87359999999999,0.0,0,Unidirectional Rotating Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
95000,Edox,Quartz,43.0,12.0,Dodecagon,G-S Hybrid,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,46.85839999999997,0.0,0,Unidirectional Rotating Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
89000,Edox,Quartz,43.0,12.0,Dodecagon,Steel,Sapphire Crystal,Steel,Tang,Men,200.0,2.0,Switzerland,42.87359999999999,0.0,0,Unidirectional Rotating Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
89000,Edox,Quartz,42.0,6.2,Cushion,Steel,Sapphire Crystal,Steel,Folding,Men,30.0,2.0,Switzerland,35.542080000000105,0.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
129000,Edox,Quartz,45.0,15.5,Round,Titanium,Sapphire Crystal,Rubber,Folding,Men,1000.0,2.0,Switzerland,46.78407999999999,0.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
129000,Edox,Quartz,45.0,15.5,Round,Titanium,Sapphire Crystal,Leather,Folding,Men,1000.0,2.0,Switzerland,48.51815999999999,0.0,0,Unidirectional Rotating Bezel,0,21600.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
135000,Edox,Quartz,45.0,15.5,Round,Titanium,Sapphire Crystal,Rubber,Folding,Men,1000.0,2.0,Switzerland,47.53783999999998,0.0,0,Unidirectional Rotating Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
145000,Edox,Automatic,44.0,15.6,Round,G-S Hybrid,Sapphire Crystal,Rubber,Tang,Men,1000.0,2.0,Switzerland,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
145000,Edox,Automatic,44.0,15.6,Round,Steel,Sapphire Crystal,Steel,Folding,Men,1000.0,2.0,Switzerland,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
135000,Edox,Automatic,44.0,15.6,Round,Steel,Sapphire Crystal,Rubber,Tang,Men,1000.0,2.0,Switzerland,38.0,25.0,0,Unidirectional Rotating Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
169000,Edox,Automatic,43.0,12.5,Dodecagon,Steel,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,42.0,26.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175000,Edox,Automatic,43.0,12.5,Dodecagon,Steel,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Switzerland,42.0,26.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169000,Edox,Automatic,43.0,12.5,Dodecagon,G-S Hybrid,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,42.0,26.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165000,Edox,Automatic,43.0,12.5,Dodecagon,Steel,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Switzerland,42.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169000,Edox,Automatic,43.0,12.5,Dodecagon,Steel,Sapphire Crystal,Steel,Folding,Men,200.0,2.0,Switzerland,42.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135000,Edox,Automatic,43.0,12.7,Dodecagon,G-S Hybrid,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
125000,Edox,Automatic,43.0,12.7,Dodecagon,Steel,Sapphire Crystal,Rubber,Tang,Men,200.0,2.0,Switzerland,38.0,26.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160000,Tissot,Automatic,40.0,10.6,Round,G-S Hybrid,Sapphire Crystal,Leather,Butterfly,Men,50.0,2.0,Switzerland,80.0,25.0,0,No Bezel,0,28800.0,No coating,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58000,Tissot,Quartz,45.0,11.8,Round,G-S Hybrid,Sapphire Crystal,Others,Tang,Men,100.0,2.0,Switzerland,70.47447999999996,4.0,0,No Bezel,0,28800.0,PVD,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
